carrier,customer_id,location,type,is_liveunload,waiting_time,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
62f29f389c1eb71631eb621d,62fdb672d41af215f6d0d021,MAKITA CANADA,HOOKCONTAINER,False,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
62f29f389c1eb71631eb621d,67bf61f5f070c25905cb285a,Mclellan Substation,HOOKCONTAINER,False,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
62f29f389c1eb71631eb621d,6776c05a0f7731282215ca3a,MEADOW BERRY,DELIVERLOAD,False,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
62f29f389c1eb71631eb621d,6776c05a0f7731282215ca3a,MEADOW BERRY,HOOKCONTAINER,False,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
62f29f389c1eb71631eb621d,658231ac11f1ab162f2d50b4,MORWEST CRANE & SERVICES  LTD. - LANGLEY,DELIVERLOAD,False,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
62f29f389c1eb71631eb621d,658231ac11f1ab162f2d50b4,MORWEST CRANE & SERVICES  LTD. - LANGLEY,HOOKCONTAINER,False,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
62f29f389c1eb71631eb621d,62fc2c1a51d6e4160bfa8802,Motosel Industrial Group Inc.,DELIVERLOAD,False,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
62f29f389c1eb71631eb621d,62fc2c1a51d6e4160bfa8802,Motosel Industrial Group Inc.,HOOKCONTAINER,False,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
62f29f389c1eb71631eb621d,64188e9608177615b9e1b7f6,National Glass,DELIVERLOAD,False,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
62f29f389c1eb71631eb621d,64188e9608177615b9e1b7f6,National Glass,HOOKCONTAINER,False,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
